count,TweetId,TimeStamp,Tweet,LocationName_User,Latitude,Longitude,BoundingPoint,User Mentions,URLs,Hashtags,Fav_Count,Followers_Count
69,1.22909E+18,16-02-2020 16:57,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",Madrid,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],9742,105
,,,,,,,,,,,,
70,1.22908E+18,16-02-2020 16:43,"Be careful what you wish for, reforestation edition: today's carbon offset is tomorrow's oil and gas nightmare

#trees #forests #biomass #carbonfootprint #CarbonEmission #petroleum #gas #naturalgas #science #research #ClimateAction #ClimateCrisis 

https://t.co/kPtyzKzumi",,NA,NA,NA,[],['https://t.co/kPtyzKzumi'],"['ClimateCrisis', 'ClimateAction', 'research', 'science', 'naturalgas', 'gas', 'petroleum', 'CarbonEmission', 'carbonfootprint', 'biomass', 'forests', 'trees']",85,4982
,,,,,,,,,,,,
71,1.22908E+18,16-02-2020 16:36,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",🇰🇪,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],15155,28293
,,,,,,,,,,,,
72,1.22908E+18,16-02-2020 16:27,#Greta The US has again reduced #CarbonEmission. You can now focus on China and India. There is still hope for your childhood. https://t.co/Xv3uTdg5Ty,,NA,NA,NA,[],[],"['CarbonEmission', 'Greta']",769,28
,,,,,,,,,,,,
73,1.22907E+18,16-02-2020 15:43,"So many reasons to #ditchdairy, but helping our planet is a very good one.  #CarbonEmission #carbonfootprint  https://t.co/qFOZVKZjai",J'aime la Louisiane ,NA,NA,NA,['fromkarens'],[],"['carbonfootprint', 'CarbonEmission', 'ditchdairy']",8115,1093
,,,,,,,,,,,,
74,1.22907E+18,16-02-2020 15:43,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",#Space,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",2246,115
,,,,,,,,,,,,
75,1.22906E+18,16-02-2020 15:09,"@svegress @GideonCRozner @mpsmithnews @JaneCaro 1kg a day per person?

Cows fart more than that (you can't tax 'em either)

Mother has done fine job thus far in looking after #CarbonEmission
Long before gov'ts said humans fucking with it and then 
 ",,NA,NA,NA,"['JaneCaro', 'mpsmithnews', 'GideonCRozner', 'svegress']",[],['CarbonEmission'],420,2
,,,,,,,,,,,,
76,1.22906E+18,16-02-2020 15:02,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki","Dhanbad, Jharkhand, India",NA,NA,NA,['AylaStewart1'],[],['AirPollution'],7770,463
,,,,,,,,,,,,
77,1.22906E+18,16-02-2020 14:56,"So many reasons to #ditchdairy, but helping our planet is a very good one.  #CarbonEmission #carbonfootprint  https://t.co/qFOZVKZjai",U.S.,NA,NA,NA,[],['https://t.co/qFOZVKZjai'],"['carbonfootprint', 'CarbonEmission', 'ditchdairy']",2141,117
,,,,,,,,,,,,
78,1.22906E+18,16-02-2020 14:55,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",9704,352
,,,,,,,,,,,,
79,1.22905E+18,16-02-2020 14:42,"#ESG definition seems problematic

⤵️
$UBER - The Ride-Hail Utopia That Got Stuck in Traffic
https://t.co/IX0naTszL0 @WSJ

• As congestion worsens in Philly, car-related emission spike
https://t.co/qizYAzPK7U @darrylcmurphy #CO2 #pollution #CarbonTax #CarbonEmission #Tech #SRI https://t.co/3Enkrg9yDn https://t.co/5zXN3j3CNs",United States,NA,NA,NA,"['WSJ', 'MoHossain']",['https://t.co/IX0naTszL0'],['ESG'],14960,5531
,,,,,,,,,,,,
80,1.22905E+18,16-02-2020 14:22,"How was one of the most successful theories known to mankind born? In the first episode of Q and A, here's how #Quantum physics came into existence.
#ClimateChange #industrialrevolution #CarbonEmission #QuantumComputing #QuantumMechanics https://t.co/HtAfMGanr0","Ulsan, South Korea 🇰🇷",NA,NA,NA,[],[],"['QuantumMechanics', 'QuantumComputing', 'CarbonEmission', 'industrialrevolution', 'ClimateChange', 'Quantum']",872,2196
,,,,,,,,,,,,
81,1.22905E+18,16-02-2020 14:16,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo","Florida, USA",NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",22701,471
,,,,,,,,,,,,
82,1.22904E+18,16-02-2020 14:01,"Nuclear energy is by far the safest energy source in this comparison - it results in more than 442 times fewer deaths than the dirtiest forms of coal; 330 times fewer than coal; 250 times less than oil; and 38 times fewer than gas.

#nuclear #CarbonEmission #ClimateAction",India,NA,NA,NA,[],[],"['ClimateAction', 'CarbonEmission', 'nuclear']",1772,13
,,,,,,,,,,,,
83,1.22904E+18,16-02-2020 14:01,"This visualization shows that #nuclear energy is safer than most energy sources and is needed if the world hopes to radically decrease its #carbon emissions.

#CarbonEmission #carbonfootprint #ClimateAction",India,NA,NA,NA,[],[],"['ClimateAction', 'carbonfootprint', 'CarbonEmission', 'carbon', 'nuclear']",1772,13
,,,,,,,,,,,,
84,1.22904E+18,16-02-2020 13:45,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo","Dayton, TX",NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",29,249
,,,,,,,,,,,,
85,1.22904E+18,16-02-2020 13:37,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo","Kampala, Uganda",NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",14291,954
,,,,,,,,,,,,
86,1.22903E+18,16-02-2020 13:25,Misfits Market baby! Helping solve the food waste issue in this country!!! #misfitsmarket #CarbonEmission https://t.co/46vRERdjuM,"East Memphis, Memphis",NA,NA,NA,[],[],"['CarbonEmission', 'misfitsmarket']",31,56
,,,,,,,,,,,,
87,1.22903E+18,16-02-2020 13:14,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",Earth,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],78,466
,,,,,,,,,,,,
88,1.22903E+18,16-02-2020 13:13,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki","Stowmarket, United Kingdom",NA,NA,NA,['AylaStewart1'],[],['AirPollution'],14468,2318
,,,,,,,,,,,,
89,1.22903E+18,16-02-2020 13:10,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo","Franca - SP, Brazil",NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",26165,7322
,,,,,,,,,,,,
90,1.22903E+18,16-02-2020 13:02,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki", São Paulo - Brazil,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],93841,1788
,,,,,,,,,,,,
91,1.22902E+18,16-02-2020 12:45,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",Nigeria,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",138,34
,,,,,,,,,,,,
92,1.22902E+18,16-02-2020 12:31,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",Zwischen den Grenzen,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],6127,100
,,,,,,,,,,,,
93,1.22902E+18,16-02-2020 12:30,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki","India, Kerala",NA,NA,NA,['AylaStewart1'],[],['AirPollution'],31705,5162
,,,,,,,,,,,,
94,1.22902E+18,16-02-2020 12:29,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki","Nacka, Sverige",NA,NA,NA,['AylaStewart1'],[],['AirPollution'],204784,2674
,,,,,,,,,,,,
95,1.22902E+18,16-02-2020 12:27,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki","Washington, England",NA,NA,NA,['AylaStewart1'],[],['AirPollution'],20702,2629
,,,,,,,,,,,,
96,1.22902E+18,16-02-2020 12:26,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",🇭🇷🇪🇺,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],9951,248
,,,,,,,,,,,,
97,1.22902E+18,16-02-2020 12:24,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],349,40
,,,,,,,,,,,,
98,1.22902E+18,16-02-2020 12:23,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],9726,5367
,,,,,,,,,,,,
99,1.22902E+18,16-02-2020 12:21,"This how we hit our Renewable Targets
https://t.co/75Qdm9JwBy
#renewableenergy #CarbonTax
#CarbonEmission @greenparty_ie @ReadaCronin @SocDems @amomcnally @caulmick
#FineGael &amp; #fiannafail  will never implement this program",London,NA,NA,NA,"['greenparty_ie', 'salbemerson']",['https://t.co/75Qdm9JwBy'],"['CarbonEmission', 'CarbonTax', 'renewableenergy']",288,869
,,,,,,,,,,,,
100,1.22902E+18,16-02-2020 12:12,"This how we hit our Renewable Targets
https://t.co/75Qdm9JwBy
#renewableenergy #CarbonTax
#CarbonEmission @greenparty_ie @ReadaCronin @SocDems @amomcnally @caulmick
#FineGael &amp; #fiannafail  will never implement this program",,NA,NA,NA,"['greenparty_ie', 'salbemerson']",['https://t.co/75Qdm9JwBy'],"['CarbonEmission', 'CarbonTax', 'renewableenergy']",2,495
,,,,,,,,,,,,
101,1.22902E+18,16-02-2020 12:11,"This how we hit our Renewable Targets
https://t.co/75Qdm9JwBy
#renewableenergy #CarbonTax
#CarbonEmission @greenparty_ie @ReadaCronin @SocDems @amomcnally @caulmick
#FineGael &amp; #fiannafail  will never implement this program",,NA,NA,NA,"['greenparty_ie', 'salbemerson']",['https://t.co/75Qdm9JwBy'],"['CarbonEmission', 'CarbonTax', 'renewableenergy']",8,1391
,,,,,,,,,,,,
102,1.22901E+18,16-02-2020 12:04,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],3474,1025
,,,,,,,,,,,,
103,1.22901E+18,16-02-2020 12:02,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",,NA,NA,NA,['AylaStewart1'],[],['AirPollution'],3474,1025
,,,,,,,,,,,,
104,1.22901E+18,16-02-2020 11:51,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",Nederland,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",13348,10273
,,,,,,,,,,,,
105,1.22901E+18,16-02-2020 11:50,"Inhaling #AirPollution takes away at least 1-2 years of a typical human life. It has also effects as small as burning eyes and itchy throat to as large as breathing problems and #death 💀.

#Tiredearth #Health #EnvironmentalAwareness #CO2 #CarbonEmission https://t.co/AKCnJp4Kki",,NA,NA,NA,[],[],"['CarbonEmission', 'CO2', 'EnvironmentalAwareness', 'Health', 'Tiredearth', 'death', 'AirPollution']",1737,464
,,,,,,,,,,,,
106,1.22901E+18,16-02-2020 11:47,"This how we hit our Renewable Targets
https://t.co/75Qdm9JwBy
#renewableenergy #CarbonTax
#CarbonEmission @greenparty_ie @ReadaCronin @SocDems @amomcnally @caulmick
#FineGael &amp; #fiannafail  will never implement this program","Kildare, Dublin, Ireland.",NA,NA,NA,"['caulmick', 'amomcnally', 'SocDems', 'ReadaCronin', 'greenparty_ie']",['https://t.co/75Qdm9JwBy'],"['fiannafail', 'FineGael', 'CarbonEmission', 'CarbonTax', 'renewableenergy']",1494,198
,,,,,,,,,,,,
107,1.22901E+18,16-02-2020 11:37,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",#FollowBack,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",10052,4627
,,,,,,,,,,,,
108,1.229E+18,16-02-2020 11:22,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",Cape Town ♔ South Africa ☆,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",22635,17454
,,,,,,,,,,,,
109,1.22899E+18,16-02-2020 10:38,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo","Lagos, Nigeria",NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",9427,1848
,,,,,,,,,,,,
110,1.22898E+18,16-02-2020 09:47,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",Corporate World,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",57556,1076
,,,,,,,,,,,,
111,1.22897E+18,16-02-2020 08:54,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",Italia,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",4463,609
,,,,,,,,,,,,
112,1.22897E+18,16-02-2020 08:54,"RT @PawlowskiMario: Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGo… https://t.co/tzZhm6ns2K",Internet,NA,NA,NA,"['PawlowskiMario', 'QuickTake', 'PawlowskiMario']",[],"['TechForGo', 'CleanEnergy', 'DigitalTransformation', 'industry40', '4IR', 'tech', 'innovation', 'CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",3,36
,,,,,,,,,,,,
113,1.22895E+18,16-02-2020 07:45,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo","Frankfurt on the Main, Germany",NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",35110,15111
,,,,,,,,,,,,
114,1.22894E+18,16-02-2020 07:12,"Planting #Trees and reducing #CarbonEmission r 2 different ways to reach the goal.Such headlines should be avoided.
Opinion | Planting Trees Won’t Save the World - The New York Times https://t.co/XJj93A5bYG",,NA,NA,NA,['Sanjayk2309'],[],"['CarbonEmission', 'Trees']",228,11
,,,,,,,,,,,,
115,1.22893E+18,16-02-2020 06:13,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan https://t.co/4FAInbubI0","Kolkata, India",NA,NA,NA,['CelineDarnet_'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",6525,425
,,,,,,,,,,,,
116,1.22892E+18,16-02-2020 06:05,"#ESG definition seems problematic

⤵️
$UBER - The Ride-Hail Utopia That Got Stuck in Traffic
https://t.co/IX0naTszL0 @WSJ

• As congestion worsens in Philly, car-related emission spike
https://t.co/qizYAzPK7U @darrylcmurphy #CO2 #pollution #CarbonTax #CarbonEmission #Tech #SRI https://t.co/3Enkrg9yDn https://t.co/5zXN3j3CNs",United States,NA,NA,NA,"['darrylcmurphy', 'WSJ']","['https://t.co/3Enkrg9yDn', 'https://t.co/qizYAzPK7U', 'https://t.co/IX0naTszL0']","['SRI', 'Tech', 'CarbonEmission', 'CarbonTax', 'pollution', 'CO2', 'ESG']",14960,5531
,,,,,,,,,,,,
117,1.22892E+18,16-02-2020 06:02,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,hereabouts,NA,NA,NA,['Tiredearth'],[],[],77279,1463
,,,,,,,,,,,,
118,1.22892E+18,16-02-2020 05:57,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",3345,316
,,,,,,,,,,,,
119,1.22892E+18,16-02-2020 05:53,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],17082,4050
,,,,,,,,,,,,
120,1.22892E+18,16-02-2020 05:50,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",目黒 神奈川 舞浜,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",6591,403
,,,,,,,,,,,,
121,1.22892E+18,16-02-2020 05:48,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",427,102
,,,,,,,,,,,,
122,1.22892E+18,16-02-2020 05:41,"#Sustainable future: #Dubai has build the world’s largest #3Dprinted building @wef 
#sustainablity #3D #futureofwork #construction #EmergingTech #CarbonEmission #earth https://t.co/VltjhVvhKH",United States,NA,NA,NA,['wef'],['https://t.co/VltjhVvhKH'],"['earth', 'CarbonEmission', 'EmergingTech', 'construction', 'futureofwork', '3D', 'sustainablity', '3Dprinted', 'Dubai', 'Sustainable']",374,74
,,,,,,,,,,,,
123,1.22892E+18,16-02-2020 05:39,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake  #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| https://t.co/YeFVpyhLuY",,NA,NA,NA,['QuickTake'],[],"['AI', 'TechForGood', 'CleanEnergy', 'DigitalTransformation', 'industry40', '4IR', 'tech', 'innovation', 'CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",5909,4656
,,,,,,,,,,,,
124,1.22891E+18,16-02-2020 05:25,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan https://t.co/4FAInbubI0","Austin, Texas, United States ",NA,NA,NA,['CelineDarnet_'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",11520,53335
,,,,,,,,,,,,
125,1.22891E+18,16-02-2020 05:19,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan https://t.co/4FAInbubI0",France,NA,NA,NA,"['kuriharan', 'PawlowskiMario', 'QuickTake']",[],"['AI', 'TechForGood', 'CleanEnergy', 'DigitalTransformation', 'industry40', '4IR', 'tech', 'innovation', 'CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",13970,4145
,,,,,,,,,,,,
126,1.2289E+18,16-02-2020 04:44,First carbon neutral airline pledge! #businesstravel #businesstrip #travel #airlines #airline #frequentflyer #carbonneutral #CarbonEmission #environment #ClimateChange #travellers #traveler #travelling #travelers #carbonfootprint  https://t.co/oEnem2pz9h,,NA,NA,NA,['eta_team'],[],"['carbonneutral', 'frequentflyer', 'airline', 'airlines', 'travel', 'businesstrip', 'businesstravel']",61,1913
,,,,,,,,,,,,
127,1.2289E+18,16-02-2020 04:44,First carbon neutral airline pledge! #businesstravel #businesstrip #travel #airlines #airline #frequentflyer #carbonneutral #CarbonEmission #environment #ClimateChange #travellers #traveler #travelling #travelers #carbonfootprint  https://t.co/oEnem2pz9h,,NA,NA,NA,[],['https://t.co/oEnem2pz9h'],"['carbonfootprint', 'travelers', 'travelling', 'traveler', 'travellers', 'ClimateChange', 'environment', 'CarbonEmission', 'carbonneutral', 'frequentflyer', 'airline', 'airlines', 'travel', 'businesstrip', 'businesstravel']",234,306
,,,,,,,,,,,,
128,1.2289E+18,16-02-2020 04:33,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",名古屋市北区大曽根2丁目8番24号,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",6562,1252
,,,,,,,,,,,,
129,1.2289E+18,16-02-2020 04:14,People are making gas from plastic and an engine that burns wood for fuel. The way things are going on here can only be named as crazily glorified primitivism. The climate goals are flying in the wind and being trampled on the roads. #carbonEmission #ClimateChange #complaints 🙄,Fort Kochi,NA,NA,NA,[],[],"['complaints', 'ClimateChange', 'carbonEmission']",93,18
,,,,,,,,,,,,
130,1.22889E+18,16-02-2020 03:48,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",3144,248
,,,,,,,,,,,,
131,1.22888E+18,16-02-2020 03:33,"Would you drive a #car made of #wood?

#Japan unveiled a car made of #cellulose fibers that will lower #CarbonEmission!

@QuickTake Via @PawlowskiMario| #innovation #tech #4IR #industry40 #DigitalTransformation #CleanEnergy #TechForGood #AI| @kuriharan 

https://t.co/DsbO4fXdWo",,NA,NA,NA,['PawlowskiMario'],[],"['CarbonEmission', 'cellulose', 'Japan', 'wood', 'car']",10617,1690
,,,,,,,,,,,,
